Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
40,40,DJK3V1N,Izzet Affinity,"[2, 2, 1]","[5, 6, 1]",7,49.33333,44.44444,47.69697,DJK3V1N,https://melee.gg/Profile/Index/DJK3V1N,https://melee.gg/Decklist/View/1e13e295-23f0-481c-b10f-b34a00bde7b7,5.0,rcq_orlando_08_31_2025
41,41,Quinn Reed,Dimir Control,"[2, 2, 1]","[5, 5, 1]",7,48.0,48.48485,49.68254,attackonquinn,https://melee.gg/Profile/Index/attackonquinn,https://melee.gg/Decklist/View/37cf13ba-44cf-429f-989b-b34a0046985e,5.0,rcq_orlando_08_31_2025
42,42,Nathan Sahai,W-U-B-R-G Creativity,"[2, 2, 1]","[4, 5, 1]",7,48.0,43.33333,47.59441,walrus,https://melee.gg/Profile/Index/walrus,https://melee.gg/Decklist/View/114a9b31-1e25-41d6-8f7a-b34a00da764a,5.0,rcq_orlando_08_31_2025
43,43,Josh McElwaney,Esper,"[2, 2, 0]","[4, 4, 0]",6,71.85185,50.0,65.38462,ArmyGuyMac,https://melee.gg/Profile/Index/ArmyGuyMac,https://melee.gg/Decklist/View/ac7e2530-f904-4e68-8f39-b34a00e117fb,4.0,rcq_orlando_08_31_2025
44,44,DylanK1,Dimir Hammer Time,"[2, 4, 0]","[7, 9, 0]",6,63.88889,43.75,57.08333,DylanK1,https://melee.gg/Profile/Index/DylanK1,https://melee.gg/Decklist/View/160aa114-9f2e-46b0-bf83-b34a0031b99d,6.0,rcq_orlando_08_31_2025
45,45,TylerWhitson,W-U-B-R-G Combo,"[2, 2, 0]","[4, 5, 0]",6,58.33333,44.44444,54.01786,TylerWhitson,https://melee.gg/Profile/Index/TylerWhitson,https://melee.gg/Decklist/View/cfea4d60-aa8f-4438-b61a-b34a00ce6aa6,4.0,rcq_orlando_08_31_2025
46,46,Simon Racine,Jeskai Aggro,"[2, 2, 0]","[5, 6, 0]",6,58.05556,45.45455,53.26809,racins1,https://melee.gg/Profile/Index/racins1,https://melee.gg/Decklist/View/ec0a14b3-2aa3-4c3d-999d-b34a00b6a782,4.0,rcq_orlando_08_31_2025
47,47,Glenn DiGirolamo,Izzet Aggro,"[2, 2, 0]","[6, 5, 0]",6,55.83333,54.54546,51.45566,GlennStorm,https://melee.gg/Profile/Index/GlennStorm,https://melee.gg/Decklist/View/8a53b494-327f-4446-894f-b34a00d08e48,4.0,rcq_orlando_08_31_2025
48,48,Levi Pitts,Mono-Green Amulet Titan,"[2, 1, 0]","[4, 3, 0]",6,55.55556,57.14286,52.5463,Distanthamster,https://melee.gg/Profile/Index/Distanthamster,https://melee.gg/Decklist/View/4c61f67b-2ead-41aa-9ec8-b34a00da41e1,3.0,rcq_orlando_08_31_2025
49,49,Koelten,W-U-B-R-G Domain,"[2, 2, 0]","[6, 5, 0]",6,54.16667,54.54546,48.54827,Koelten,https://melee.gg/Profile/Index/Koelten,https://melee.gg/Decklist/View/3259fa6c-ee88-4182-9087-b34a00ba74e7,4.0,rcq_orlando_08_31_2025
