Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
29,29,Jorbity,Colorless Tron,"[3, 2, 0]","[7, 6, 0]",9,51.77778,53.84615,50.09921,Jorbity,https://melee.gg/Profile/Index/Jorbity,https://melee.gg/Decklist/View/8fff6ed3-345f-4c56-ad0a-b38200c4e149,5.0,rcq_baltimore_10_26_2025
30,30,Cody Napier,Izzet Affinity,"[3, 2, 0]","[6, 6, 0]",9,50.44444,50.0,51.66667,codynapier,https://melee.gg/Profile/Index/codynapier,https://melee.gg/Decklist/View/ae922dba-cc8b-4271-ad9f-b38200d4cf01,5.0,rcq_baltimore_10_26_2025
31,31,Jason Weiss,Colorless Tron,"[3, 3, 0]","[7, 8, 0]",9,49.25926,46.66667,48.18936,Wintermuteinc,https://melee.gg/Profile/Index/Wintermuteinc,https://melee.gg/Decklist/View/446a9049-df4f-46cf-9a04-b38200d8363e,6.0,rcq_baltimore_10_26_2025
32,32,Dan Staub,Colorless Eldrazi,"[3, 2, 0]","[7, 6, 0]",9,48.66667,53.84615,52.50505,urithiru,https://melee.gg/Profile/Index/urithiru,https://melee.gg/Decklist/View/cc77a742-9226-43ec-94ab-b38200c6d96f,5.0,rcq_baltimore_10_26_2025
33,33,Nelson Chen,Esper Blink,"[3, 2, 0]","[8, 4, 0]",9,44.66667,66.66667,43.44988,Shaza,https://melee.gg/Profile/Index/Shaza,https://melee.gg/Decklist/View/55ff9103-3241-4c0a-9a2a-b38200da1dbe,5.0,rcq_baltimore_10_26_2025
34,34,Joe Kirklow,Jeskai Blink,"[2, 2, 1]","[5, 4, 0]",7,63.77778,55.55556,60.51191,joebeats,https://melee.gg/Profile/Index/joebeats,https://melee.gg/Decklist/View/100730cf-24f3-4346-a1ad-b38200d963ec,5.0,rcq_baltimore_10_26_2025
35,35,Jonathan Rivera,W-U-B-G Goryo's Vengeance,"[2, 2, 1]","[4, 4, 0]",7,57.22222,50.0,53.05556,iTeakTV,https://melee.gg/Profile/Index/iTeakTV,https://melee.gg/Decklist/View/298d2c64-b4dd-4a8f-aaa0-b38200d2418b,5.0,rcq_baltimore_10_26_2025
36,36,Victor Paduchak,Izzet Prowess,"[2, 2, 1]","[5, 4, 3]",7,48.66667,50.0,47.48718,GoldenCapitalist,https://melee.gg/Profile/Index/GoldenCapitalist,https://melee.gg/Decklist/View/23660e52-35f3-4cf2-b017-b38200da2381,5.0,rcq_baltimore_10_26_2025
37,37,Fruitkid,Mono-Blue Merfolk,"[2, 2, 0]","[5, 4, 0]",6,59.72222,55.55556,53.67521,Fruitkid,https://melee.gg/Profile/Index/Fruitkid,https://melee.gg/Decklist/View/e8fa3321-4892-4f62-a8ef-b38200daa6b9,4.0,rcq_baltimore_10_26_2025
38,38,Reed Gordon-Phillips,Mono-Red Storm,"[2, 4, 0]","[5, 8, 0]",6,59.11111,38.46154,57.94048,Reed_,https://melee.gg/Profile/Index/Reed_,https://melee.gg/Decklist/View/1014f1db-9f81-4fef-b6fe-b3820049e51c,6.0,rcq_baltimore_10_26_2025
